0,2.88479e+08
250,1.26739e+08
500,1.26739e+08
750,1.07482e+08
1000,1.07482e+08
1250,1.00049e+08
1500,8.55264e+07
1750,7.2786e+07
2000,6.92585e+07
2250,5.79916e+07
2500,5.79916e+07
2750,4.33166e+07
3000,3.44828e+07
3250,3.44828e+07
3500,3.44828e+07
3750,3.01863e+07
4000,2.55395e+07
4250,2.35213e+07
4500,2.08513e+07
4750,1.60407e+07
5000,1.56414e+07
5250,1.34742e+07
5500,1.19813e+07
5750,1.10557e+07
6000,1.01891e+07
6250,9.43898e+06
6500,9.10842e+06
6750,8.34318e+06
7000,8.13014e+06
7250,7.59995e+06
7500,7.05355e+06
7750,6.67273e+06
8000,6.29592e+06
8250,6.04684e+06
8500,5.37619e+06
8750,5.2626e+06
9000,4.61764e+06
9250,4.61764e+06
9500,4.42201e+06
9750,4.14119e+06
10000,3.97378e+06
10250,3.77061e+06
10500,3.77061e+06
10750,3.60176e+06
11000,3.44201e+06
11250,3.35081e+06
11500,3.28128e+06
11750,3.16985e+06
12000,3.09411e+06
12250,3.01758e+06
12500,2.92727e+06
12750,2.88779e+06
13000,2.82329e+06
13250,2.76789e+06
13500,2.72383e+06
13750,2.68366e+06
14000,2.61585e+06
14250,2.55727e+06
14500,2.50573e+06
14750,2.45717e+06
15000,2.40116e+06
15250,2.34057e+06
15500,2.28446e+06
15750,2.24538e+06
16000,2.19444e+06
16250,2.14387e+06
16500,2.10625e+06
16750,2.06388e+06
17000,1.99253e+06
17250,1.90242e+06
17500,1.55756e+06
17750,1.35815e+06
18000,1.21481e+06
18250,1.07785e+06
18500,970077
18750,886537
19000,801497
19250,728676
19500,649009
19750,598739
20000,564989
20250,533224
20500,504309
20750,473526
21000,449762
21250,425454
21500,404330
21750,383966
22000,367441
22250,350698
22500,335098
22750,319243
23000,305612
23250,293631
23500,282460
23750,271850
24000,263883
24250,256475
24500,250189
24750,243561
25000,237392
25250,231003
25500,225276
25750,220569
26000,216889
26250,213674
26500,210906
26750,208311
27000,205952
27250,203650
27500,201524
27750,199310
28000,197246
28250,195262
28500,193329
28750,191377
29000,189634
29250,187980
29500,186485
29750,185142
30000,183991
30250,182925
30500,181937
30750,181046
31000,180164
31250,179346
31500,178551
31750,177807
32000,177056
32250,176373
32500,175761
32750,175200
33000,174681
33250,174190
33500,173727
33750,173305
34000,172929
34250,172578
34500,172251
34750,171949
35000,171672
35250,171417
35500,171174
35750,170948
36000,170740
36250,170546
36500,170361
36750,170186
37000,170018
37250,169860
37500,169707
37750,169573
38000,169441
38250,169319
38500,169208
38750,169103
39000,168997
39250,168904
39500,168819
39750,168742
40000,168670
40250,168603
40500,168542
40750,168487
41000,168434
41250,168386
41500,168342
41750,168302
42000,168264
42250,168230
42500,168198
42750,168168
43000,168141
43250,168117
43500,168094
43750,168073
44000,168053
44250,168035
44500,168019
44750,168004
45000,167990
45250,167976
45500,167964
45750,167953
46000,167943
46250,167934
46500,167925
46750,167917
47000,167910
47250,167903
47500,167897
47750,167891
48000,167886
48250,167881
48500,167876
48750,167872
49000,167868
49250,167865
49500,167861
49750,167858
50000,167855
50250,167853
50500,167850
50750,167848
51000,167846
51250,167844
51500,167842
51750,167840
52000,167839
52250,167838
52500,167836
52750,167835
53000,167834
53250,167833
53500,167832
53750,167831
54000,167830
54250,167829
54500,167829
54750,167828
55000,167827
55250,167827
55500,167826
55750,167826
56000,167825
56250,167825
56500,167824
56750,167824
57000,167824
57250,167823
57500,167823
57750,167823
58000,167823
58250,167822
58500,167822
58750,167822
59000,167822
59250,167822
59500,167821
59750,167821
60000,167821
60250,167821
60500,167821
60750,167821
61000,167821
61250,167821
61500,167820
61750,167820
62000,167820
